,month,name,plot.id,species,family,fg.fine,bites,bitesm2,area,plot.area
3659,March,lo-9-c3,control 9,Scarus sordidus,Labridae (scarids),Herbivore Scraper,2,0.222222222,9,control
3660,March,lo-9-c3,control 9,Scarus sordidus,Labridae (scarids),Herbivore Scraper,1,0.111111111,9,control
3661,March,lo-9-c3,control 9,Scarus rubroviolaceus,Labridae (scarids),Herbivore Scraper,6,0.666666667,9,control
3662,March,lo-9-c3,control 9,Scarus rubroviolaceus,Labridae (scarids),Herbivore Scraper,7,0.777777778,9,control
3663,March,lo-9-c3,control 9,Leptoscarus vaigiensis,Labridae (scarids),Herbivore Browser,1,0.111111111,9,control
3664,March,lo-9-c3,control 9,Scarus rubroviolaceus,Labridae (scarids),Herbivore Scraper,7,0.777777778,9,control
3665,March,lo-9-c3,control 9,Siganus sutor,Siganidae,Herbivore Browser,11,1.222222222,9,control
3666,March,lo-9-c3,control 9,Siganus sutor,Siganidae,Herbivore Browser,10,1.111111111,9,control
3667,March,lo-9-c3,control 9,Siganus sutor,Siganidae,Herbivore Browser,13,1.444444444,9,control
3668,March,lo-9-c3,control 9,Siganus sutor,Siganidae,Herbivore Browser,11,1.222222222,9,control
3669,March,lo-9-c3,control 9,Siganus sutor,Siganidae,Herbivore Browser,12,1.333333333,9,control
3670,March,lo-9-c3,control 9,Siganus sutor,Siganidae,Herbivore Browser,14,1.555555556,9,control
3671,March,lo-9-c3,control 9,Siganus sutor,Siganidae,Herbivore Browser,13,1.444444444,9,control
3672,March,lo-9-c3,control 9,Siganus sutor,Siganidae,Herbivore Browser,12,1.333333333,9,control
3673,March,lo-9-c3,control 9,Siganus sutor,Siganidae,Herbivore Browser,15,1.666666667,9,control
3674,March,lo-9-c3,control 9,Siganus sutor,Siganidae,Herbivore Browser,12,1.333333333,9,control
3675,March,lo-9-c3,control 9,Siganus sutor,Siganidae,Herbivore Browser,12,1.333333333,9,control
3676,March,lo-9-c3,control 9,Siganus sutor,Siganidae,Herbivore Browser,15,1.666666667,9,control
3677,March,lo-9-c3,control 9,Siganus sutor,Siganidae,Herbivore Browser,10,1.111111111,9,control
3678,March,lo-9-c3,control 9,Scarus rubroviolaceus,Labridae (scarids),Herbivore Scraper,7,0.777777778,9,control
3679,March,lo-9-c3,control 9,Scarus sordidus,Labridae (scarids),Herbivore Scraper,4,0.444444444,9,control
3680,March,lo-9-c3,control 9,Scarus sordidus,Labridae (scarids),Herbivore Scraper,2,0.222222222,9,control
3681,March,lo-9-c3,control 9,Scarus sordidus,Labridae (scarids),Herbivore Scraper,2,0.222222222,9,control
3682,March,lo-9-c3,control 9,Scarus sordidus,Labridae (scarids),Herbivore Scraper,3,0.333333333,9,control
3683,March,lo-9-c3,control 9,Scarus sordidus,Labridae (scarids),Herbivore Scraper,5,0.555555556,9,control
3684,March,lo-9-c3,control 9,Scarus sordidus,Labridae (scarids),Herbivore Scraper,3,0.333333333,9,control
3685,March,lo-9-c3,control 9,Scarus sordidus,Labridae (scarids),Herbivore Scraper,4,0.444444444,9,control
3686,March,lo-9-c3,control 9,Scarus sordidus,Labridae (scarids),Herbivore Scraper,5,0.555555556,9,control
3687,March,lo-9-c3,control 9,Scarus sordidus,Labridae (scarids),Herbivore Scraper,2,0.222222222,9,control
3688,March,lo-9-c3,control 9,Scarus sordidus,Labridae (scarids),Herbivore Scraper,1,0.111111111,9,control
3689,March,lo-9-c3,control 9,Siganus sutor,Siganidae,Herbivore Browser,2,0.222222222,9,control
3690,March,lo-9-c3,control 9,Siganus sutor,Siganidae,Herbivore Browser,2,0.222222222,9,control
3691,March,lo-9-c3,control 9,Siganus sutor,Siganidae,Herbivore Browser,4,0.444444444,9,control
3692,March,lo-9-c3,control 9,Siganus sutor,Siganidae,Herbivore Browser,5,0.555555556,9,control
3693,March,lo-9-c3,control 9,Siganus sutor,Siganidae,Herbivore Browser,6,0.666666667,9,control
3694,March,lo-9-c3,control 9,Siganus sutor,Siganidae,Herbivore Browser,4,0.444444444,9,control
3695,March,lo-9-c3,control 9,Siganus sutor,Siganidae,Herbivore Browser,2,0.222222222,9,control
3696,March,lo-9-c3,control 9,Siganus sutor,Siganidae,Herbivore Browser,3,0.333333333,9,control
3697,March,lo-9-c3,control 9,Siganus sutor,Siganidae,Herbivore Browser,2,0.222222222,9,control
3698,March,lo-9-c3,control 9,Leptoscarus vaigiensis,Labridae (scarids),Herbivore Browser,5,0.555555556,9,control
3699,April,lo-9-c3,control 9,Siganus sutor,Siganidae,Herbivore Browser,6,0.666666667,9,control
3700,April,lo-9-c3,control 9,Siganus sutor,Siganidae,Herbivore Browser,7,0.777777778,9,control
3701,April,lo-9-c3,control 9,Siganus sutor,Siganidae,Herbivore Browser,6,0.666666667,9,control
3702,April,lo-9-c3,control 9,Siganus sutor,Siganidae,Herbivore Browser,3,0.333333333,9,control
3703,April,lo-9-c3,control 9,Siganus sutor,Siganidae,Herbivore Browser,4,0.444444444,9,control
3704,April,lo-9-c3,control 9,Siganus sutor,Siganidae,Herbivore Browser,7,0.777777778,9,control
3705,April,lo-9-c3,control 9,Siganus sutor,Siganidae,Herbivore Browser,6,0.666666667,9,control
3706,April,lo-9-c3,control 9,Siganus sutor,Siganidae,Herbivore Browser,7,0.777777778,9,control
3707,April,lo-9-c3,control 9,Siganus sutor,Siganidae,Herbivore Browser,6,0.666666667,9,control
3708,April,lo-9-c3,control 9,Siganus sutor,Siganidae,Herbivore Browser,7,0.777777778,9,control
3709,April,lo-9-c3,control 9,Scarus sordidus,Labridae (scarids),Herbivore Scraper,6,0.666666667,9,control
3710,April,lo-9-c3,control 9,Scarus sordidus,Labridae (scarids),Herbivore Scraper,4,0.444444444,9,control
3711,April,lo-9-c3,control 9,Scarus sordidus,Labridae (scarids),Herbivore Scraper,5,0.555555556,9,control
3712,April,lo-9-c3,control 9,Scarus sordidus,Labridae (scarids),Herbivore Scraper,4,0.444444444,9,control
3713,April,lo-9-c3,control 9,Scarus sordidus,Labridae (scarids),Herbivore Scraper,7,0.777777778,9,control
3714,April,lo-9-c3,control 9,Scarus sordidus,Labridae (scarids),Herbivore Scraper,8,0.888888889,9,control
3715,April,lo-9-c3,control 9,Scarus sordidus,Labridae (scarids),Herbivore Scraper,2,0.222222222,9,control
3716,April,lo-9-c3,control 9,Scarus sordidus,Labridae (scarids),Herbivore Scraper,7,0.777777778,9,control
3717,April,lo-9-c3,control 9,Scarus sordidus,Labridae (scarids),Herbivore Scraper,3,0.333333333,9,control
3718,April,lo-9-c3,control 9,Siganus sutor,Siganidae,Herbivore Browser,5,0.555555556,9,control
3719,April,lo-9-c3,control 9,Siganus sutor,Siganidae,Herbivore Browser,6,0.666666667,9,control
3720,April,lo-9-c3,control 9,Siganus sutor,Siganidae,Herbivore Browser,7,0.777777778,9,control
3721,April,lo-9-c3,control 9,Siganus sutor,Siganidae,Herbivore Browser,4,0.444444444,9,control
3722,April,lo-9-c3,control 9,Siganus sutor,Siganidae,Herbivore Browser,3,0.333333333,9,control
3723,April,lo-9-c3,control 9,Siganus sutor,Siganidae,Herbivore Browser,3,0.333333333,9,control
3724,April,lo-9-c3,control 9,Siganus sutor,Siganidae,Herbivore Browser,2,0.222222222,9,control
3725,April,lo-9-c3,control 9,Siganus sutor,Siganidae,Herbivore Browser,6,0.666666667,9,control
3726,April,lo-9-c3,control 9,Scarus ghobban,Labridae (scarids),Herbivore Scraper,5,0.555555556,9,control
3727,April,lo-9-c3,control 9,Scarus ghobban,Labridae (scarids),Herbivore Scraper,2,0.222222222,9,control
3728,April,lo-9-c3,control 9,Scarus ghobban,Labridae (scarids),Herbivore Scraper,5,0.555555556,9,control
3729,April,lo-9-c3,control 9,Scarus ghobban,Labridae (scarids),Herbivore Scraper,6,0.666666667,9,control
3730,April,lo-9-c3,control 9,Scarus ghobban,Labridae (scarids),Herbivore Scraper,5,0.555555556,9,control
3731,April,lo-9-c3,control 9,Scarus ghobban,Labridae (scarids),Herbivore Scraper,4,0.444444444,9,control
3732,April,lo-9-c3,control 9,Scarus ghobban,Labridae (scarids),Herbivore Scraper,3,0.333333333,9,control
3733,April,lo-9-c3,control 9,Scarus ghobban,Labridae (scarids),Herbivore Scraper,7,0.777777778,9,control
3734,April,lo-9-c3,control 9,Scarus sordidus,Labridae (scarids),Herbivore Scraper,5,0.555555556,9,control
3735,April,lo-9-c3,control 9,Scarus sordidus,Labridae (scarids),Herbivore Scraper,5,0.555555556,9,control
3736,April,lo-9-c3,control 9,Scarus sordidus,Labridae (scarids),Herbivore Scraper,3,0.333333333,9,control
3737,April,lo-9-c3,control 9,Scarus sordidus,Labridae (scarids),Herbivore Scraper,4,0.444444444,9,control
3738,April,lo-9-c3,control 9,Scarus sordidus,Labridae (scarids),Herbivore Scraper,4,0.444444444,9,control
3739,April,lo-9-c3,control 9,Scarus sordidus,Labridae (scarids),Herbivore Scraper,2,0.222222222,9,control
3740,April,lo-9-c3,control 9,Scarus sordidus,Labridae (scarids),Herbivore Scraper,2,0.222222222,9,control
3741,April,lo-9-c3,control 9,Siganus sutor,Siganidae,Herbivore Browser,5,0.555555556,9,control
3742,April,lo-9-c3,control 9,Siganus sutor,Siganidae,Herbivore Browser,6,0.666666667,9,control
3743,April,lo-9-c3,control 9,Siganus sutor,Siganidae,Herbivore Browser,7,0.777777778,9,control
3744,April,lo-9-c3,control 9,Siganus sutor,Siganidae,Herbivore Browser,4,0.444444444,9,control
3745,April,lo-9-c3,control 9,Siganus sutor,Siganidae,Herbivore Browser,3,0.333333333,9,control
3746,April,lo-9-c3,control 9,Siganus sutor,Siganidae,Herbivore Browser,3,0.333333333,9,control
3747,April,lo-9-c3,control 9,Siganus sutor,Siganidae,Herbivore Browser,2,0.222222222,9,control
3748,April,lo-9-c3,control 9,Zebrasoma scopas,Acanthuridae,Herbivore Grazer,4,0.444444444,9,control
3749,April,lo-9-c3,control 9,Ctenochaetus striatus,Acanthuridae,Herbivore Grazer,6,0.666666667,9,control
3750,April,lo-9-c3,control 9,Siganus sutor,Siganidae,Herbivore Browser,5,0.555555556,9,control
3751,April,lo-9-c3,control 9,Siganus sutor,Siganidae,Herbivore Browser,4,0.444444444,9,control
3752,April,lo-9-c3,control 9,Siganus sutor,Siganidae,Herbivore Browser,5,0.555555556,9,control
3753,April,lo-9-c3,control 9,Siganus sutor,Siganidae,Herbivore Browser,3,0.333333333,9,control
3754,April,lo-9-c3,control 9,Siganus sutor,Siganidae,Herbivore Browser,2,0.222222222,9,control
3755,April,lo-9-c3,control 9,Siganus sutor,Siganidae,Herbivore Browser,1,0.111111111,9,control
3756,April,lo-9-c3,control 9,Scarus ghobban,Labridae (scarids),Herbivore Scraper,6,0.666666667,9,control
3757,April,lo-9-c3,control 9,Scarus rubroviolaceus,Labridae (scarids),Herbivore Scraper,5,0.555555556,9,control
3758,April,lo-9-c3,control 9,Siganus sutor,Siganidae,Herbivore Browser,5,0.555555556,9,control
3759,April,lo-9-c3,control 9,Siganus sutor,Siganidae,Herbivore Browser,4,0.444444444,9,control
3760,April,lo-9-c3,control 9,Siganus sutor,Siganidae,Herbivore Browser,5,0.555555556,9,control
3761,April,lo-9-c3,control 9,Siganus sutor,Siganidae,Herbivore Browser,6,0.666666667,9,control
3762,April,lo-9-c3,control 9,Siganus sutor,Siganidae,Herbivore Browser,6,0.666666667,9,control
3763,April,lo-9-c3,control 9,Siganus sutor,Siganidae,Herbivore Browser,7,0.777777778,9,control
3764,April,lo-9-c3,control 9,Siganus sutor,Siganidae,Herbivore Browser,5,0.555555556,9,control
3765,April,lo-9-c3,control 9,Siganus sutor,Siganidae,Herbivore Browser,7,0.777777778,9,control
3766,April,lo-9-c3,control 9,Siganus sutor,Siganidae,Herbivore Browser,5,0.555555556,9,control
3767,April,lo-9-c3,control 9,Siganus sutor,Siganidae,Herbivore Browser,8,0.888888889,9,control
3768,April,lo-9-c3,control 9,Siganus sutor,Siganidae,Herbivore Browser,4,0.444444444,9,control
3769,April,lo-9-c3,control 9,Siganus sutor,Siganidae,Herbivore Browser,4,0.444444444,9,control
3770,April,lo-9-c3,control 9,Siganus sutor,Siganidae,Herbivore Browser,3,0.333333333,9,control
3771,April,lo-9-c3,control 9,Siganus sutor,Siganidae,Herbivore Browser,4,0.444444444,9,control
3772,April,lo-9-c3,control 9,Siganus sutor,Siganidae,Herbivore Browser,5,0.555555556,9,control
3773,April,lo-9-c3,control 9,Siganus sutor,Siganidae,Herbivore Browser,8,0.888888889,9,control
3774,April,lo-9-c3,control 9,Siganus sutor,Siganidae,Herbivore Browser,7,0.777777778,9,control
3775,April,lo-9-c3,control 9,Siganus sutor,Siganidae,Herbivore Browser,7,0.777777778,9,control
3776,April,lo-9-c3,control 9,Siganus sutor,Siganidae,Herbivore Browser,3,0.333333333,9,control
3777,April,lo-9-c3,control 9,Siganus sutor,Siganidae,Herbivore Browser,5,0.555555556,9,control
3778,April,lo-9-c3,control 9,Siganus sutor,Siganidae,Herbivore Browser,5,0.555555556,9,control
3779,April,lo-9-c3,control 9,Siganus sutor,Siganidae,Herbivore Browser,2,0.222222222,9,control
3780,April,lo-9-c3,control 9,Siganus sutor,Siganidae,Herbivore Browser,4,0.444444444,9,control
3781,April,lo-9-c3,control 9,Siganus sutor,Siganidae,Herbivore Browser,1,0.111111111,9,control
3782,April,lo-9-c3,control 9,Scarus rubroviolaceus,Labridae (scarids),Herbivore Scraper,10,1.111111111,9,control
3783,April,lo-9-c3,control 9,Siganus sutor,Siganidae,Herbivore Browser,4,0.444444444,9,control
3784,April,lo-9-c3,control 9,Siganus sutor,Siganidae,Herbivore Browser,5,0.555555556,9,control
3785,April,lo-9-c3,control 9,Siganus sutor,Siganidae,Herbivore Browser,8,0.888888889,9,control
3786,April,lo-9-c3,control 9,Siganus sutor,Siganidae,Herbivore Browser,7,0.777777778,9,control
3787,April,lo-9-c3,control 9,Siganus sutor,Siganidae,Herbivore Browser,7,0.777777778,9,control
3788,April,lo-9-c3,control 9,Siganus sutor,Siganidae,Herbivore Browser,3,0.333333333,9,control
3789,April,lo-9-c3,control 9,Siganus sutor,Siganidae,Herbivore Browser,8,0.888888889,9,control
3790,April,lo-9-c3,control 9,Siganus sutor,Siganidae,Herbivore Browser,4,0.444444444,9,control
3791,April,lo-9-c3,control 9,Siganus sutor,Siganidae,Herbivore Browser,5,0.555555556,9,control
3792,April,lo-9-c3,control 9,Siganus sutor,Siganidae,Herbivore Browser,6,0.666666667,9,control
3793,April,lo-9-c3,control 9,Siganus sutor,Siganidae,Herbivore Browser,8,0.888888889,9,control
3794,April,lo-9-c3,control 9,Siganus sutor,Siganidae,Herbivore Browser,7,0.777777778,9,control
3795,April,lo-9-c3,control 9,Siganus sutor,Siganidae,Herbivore Browser,5,0.555555556,9,control
3796,April,lo-9-c3,control 9,Siganus sutor,Siganidae,Herbivore Browser,7,0.777777778,9,control
3797,April,lo-9-c3,control 9,Siganus sutor,Siganidae,Herbivore Browser,8,0.888888889,9,control
3798,April,lo-9-c3,control 9,Siganus sutor,Siganidae,Herbivore Browser,8,0.888888889,9,control
3799,April,lo-9-c3,control 9,Siganus sutor,Siganidae,Herbivore Browser,4,0.444444444,9,control
3800,April,lo-9-c3,control 9,Siganus sutor,Siganidae,Herbivore Browser,8,0.888888889,9,control
3801,April,lo-9-c3,control 9,Siganus sutor,Siganidae,Herbivore Browser,3,0.333333333,9,control
3802,April,lo-9-c3,control 9,Siganus sutor,Siganidae,Herbivore Browser,4,0.444444444,9,control
3803,April,lo-9-c3,control 9,Siganus sutor,Siganidae,Herbivore Browser,5,0.555555556,9,control
3804,April,lo-9-c3,control 9,Siganus sutor,Siganidae,Herbivore Browser,8,0.888888889,9,control
3805,April,lo-9-c3,control 9,Siganus sutor,Siganidae,Herbivore Browser,8,0.888888889,9,control
3806,April,lo-9-c3,control 9,Siganus sutor,Siganidae,Herbivore Browser,7,0.777777778,9,control
3807,April,lo-9-c3,control 9,Siganus sutor,Siganidae,Herbivore Browser,3,0.333333333,9,control
3808,April,lo-9-c3,control 9,Siganus sutor,Siganidae,Herbivore Browser,8,0.888888889,9,control
3809,April,lo-9-c3,control 9,Siganus sutor,Siganidae,Herbivore Browser,5,0.555555556,9,control
3810,April,lo-9-c3,control 9,Siganus sutor,Siganidae,Herbivore Browser,8,0.888888889,9,control
3811,April,lo-9-c3,control 9,Siganus sutor,Siganidae,Herbivore Browser,8,0.888888889,9,control
3812,April,lo-9-c3,control 9,Siganus sutor,Siganidae,Herbivore Browser,7,0.777777778,9,control
3813,April,lo-9-c3,control 9,Ctenochaetus striatus,Acanthuridae,Herbivore Grazer,6,0.666666667,9,control
3814,April,lo-9-c3,control 9,Scarus ghobban,Labridae (scarids),Herbivore Scraper,6,0.666666667,9,control
3815,April,lo-9-c3,control 9,Scarus ghobban,Labridae (scarids),Herbivore Scraper,5,0.555555556,9,control
3816,April,lo-9-c3,control 9,Scarus ghobban,Labridae (scarids),Herbivore Scraper,4,0.444444444,9,control
3817,April,lo-9-c3,control 9,Scarus ghobban,Labridae (scarids),Herbivore Scraper,4,0.444444444,9,control
3818,April,lo-9-c3,control 9,Scarus ghobban,Labridae (scarids),Herbivore Scraper,5,0.555555556,9,control
3819,April,lo-9-c3,control 9,Scarus ghobban,Labridae (scarids),Herbivore Scraper,4,0.444444444,9,control
3820,April,lo-9-c3,control 9,Scarus ghobban,Labridae (scarids),Herbivore Scraper,2,0.222222222,9,control
3821,April,lo-9-c3,control 9,Scarus ghobban,Labridae (scarids),Herbivore Scraper,3,0.333333333,9,control
3822,April,lo-9-c3,control 9,Scarus sordidus,Labridae (scarids),Herbivore Scraper,4,0.444444444,9,control
3823,April,lo-9-c3,control 9,Scarus sordidus,Labridae (scarids),Herbivore Scraper,5,0.555555556,9,control
3824,April,lo-9-c3,control 9,Scarus sordidus,Labridae (scarids),Herbivore Scraper,6,0.666666667,9,control
3825,April,lo-9-c3,control 9,Scarus sordidus,Labridae (scarids),Herbivore Scraper,5,0.555555556,9,control
3826,April,lo-9-c3,control 9,Scarus sordidus,Labridae (scarids),Herbivore Scraper,4,0.444444444,9,control
3827,April,lo-9-c3,control 9,Scarus sordidus,Labridae (scarids),Herbivore Scraper,2,0.222222222,9,control
3828,April,lo-9-c3,control 9,Scarus sordidus,Labridae (scarids),Herbivore Scraper,2,0.222222222,9,control
3829,April,lo-9-c3,control 9,Scarus sordidus,Labridae (scarids),Herbivore Scraper,3,0.333333333,9,control
3830,April,lo-9-c3,control 9,Scarus sordidus,Labridae (scarids),Herbivore Scraper,5,0.555555556,9,control
3831,April,lo-9-c3,control 9,Scarus sordidus,Labridae (scarids),Herbivore Scraper,3,0.333333333,9,control
3832,April,lo-9-c3,control 9,Scarus sordidus,Labridae (scarids),Herbivore Scraper,4,0.444444444,9,control
3833,April,lo-9-c3,control 9,Scarus sordidus,Labridae (scarids),Herbivore Scraper,5,0.555555556,9,control
3834,April,lo-9-c3,control 9,Scarus sordidus,Labridae (scarids),Herbivore Scraper,2,0.222222222,9,control
3835,April,lo-9-c3,control 9,Scarus sordidus,Labridae (scarids),Herbivore Scraper,1,0.111111111,9,control
3836,April,lo-9-c3,control 9,Ctenochaetus striatus,Acanthuridae,Herbivore Grazer,9,1,9,control
3837,April,lo-9-c3,control 9,Ctenochaetus striatus,Acanthuridae,Herbivore Grazer,6,0.666666667,9,control
3838,April,lo-9-c3,control 9,Ctenochaetus striatus,Acanthuridae,Herbivore Grazer,7,0.777777778,9,control
3839,April,lo-9-c3,control 9,Ctenochaetus striatus,Acanthuridae,Herbivore Grazer,8,0.888888889,9,control
3840,April,lo-9-c3,control 9,Leptoscarus vaigiensis,Labridae (scarids),Herbivore Browser,4,0.444444444,9,control
3841,April,lo-9-c3,control 9,Siganus sutor,Siganidae,Herbivore Browser,5,0.555555556,9,control
3842,April,lo-9-c3,control 9,Siganus sutor,Siganidae,Herbivore Browser,8,0.888888889,9,control
3843,April,lo-9-c3,control 9,Siganus sutor,Siganidae,Herbivore Browser,2,0.222222222,9,control
3844,April,lo-9-c3,control 9,Siganus sutor,Siganidae,Herbivore Browser,4,0.444444444,9,control
3845,April,lo-9-c3,control 9,Siganus sutor,Siganidae,Herbivore Browser,4,0.444444444,9,control
3846,April,lo-9-c3,control 9,Siganus sutor,Siganidae,Herbivore Browser,6,0.666666667,9,control
3847,April,lo-9-c3,control 9,Siganus sutor,Siganidae,Herbivore Browser,6,0.666666667,9,control
3848,April,lo-9-c3,control 9,Siganus sutor,Siganidae,Herbivore Browser,7,0.777777778,9,control
3849,April,lo-9-c3,control 9,Siganus sutor,Siganidae,Herbivore Browser,6,0.666666667,9,control
3850,April,lo-9-c3,control 9,Siganus sutor,Siganidae,Herbivore Browser,5,0.555555556,9,control
3851,April,lo-9-c3,control 9,Siganus sutor,Siganidae,Herbivore Browser,6,0.666666667,9,control
3852,April,lo-9-c3,control 9,Scarus ghobban,Labridae (scarids),Herbivore Scraper,4,0.444444444,9,control
3853,April,lo-9-c3,control 9,Scarus ghobban,Labridae (scarids),Herbivore Scraper,5,0.555555556,9,control
